κ,h,K_gain,shock,variable,period,value
0.2,0.3,0.3,ε_att,i,2,-15.755403191507655
0.2,0.3,0.3,ε_att,i,3,-14.771451845764155
0.2,0.3,0.3,ε_att,i,4,-12.576440736863365
0.2,0.3,0.3,ε_att,i,5,-10.253651294072455
0.2,0.3,0.3,ε_att,i,6,-8.243793883653154
0.2,0.3,0.3,ε_att,i,7,-6.623508215584834
0.2,0.3,0.3,ε_att,i,8,-5.335644931255443
0.2,0.3,0.3,ε_att,i,9,-4.304216509541247
0.2,0.3,0.3,ε_att,i,10,-3.4702115781833576
0.2,0.3,0.3,ε_att,i,11,-2.7930518840626974
0.2,0.3,0.3,ε_att,i,12,-2.243817861113622
0.2,0.3,0.3,ε_att,i,13,-1.799886369176715
0.2,0.3,0.3,ε_att,i,14,-1.4423605515332387
0.2,0.3,0.3,ε_att,i,15,-1.155192440296817
0.2,0.3,0.3,ε_att,π,0,-0.9830286273446001
0.2,0.3,0.3,ε_att,π,1,-1.1543411699553379
0.2,0.3,0.3,ε_att,π,2,-0.99569958914773
0.2,0.3,0.3,ε_att,π,3,-0.7869257975202365
0.2,0.3,0.3,ε_att,π,4,-0.620102686502905
0.2,0.3,0.3,ε_att,π,5,-0.5003042892572473
0.2,0.3,0.3,ε_att,π,6,-0.4110726226755485
0.2,0.3,0.3,ε_att,π,7,-0.33925049935486157
0.2,0.3,0.3,ε_att,π,8,-0.27859324510864947
0.2,0.3,0.3,ε_att,π,9,-0.22697535601124433
0.2,0.3,0.3,ε_att,π,10,-0.18363874241585237
0.2,0.3,0.3,ε_att,π,11,-0.14788364774794654
0.2,0.3,0.3,ε_att,π,12,-0.11878102262352781
0.2,0.3,0.3,ε_att,π,13,-0.09528480918107625
0.2,0.3,0.3,ε_att,π,14,-0.07638908056472082
0.2,0.3,0.3,ε_att,π,15,-0.061216560241935176
0.2,0.3,0.3,ε_att,ygap,0,-0.27326926389999406
0.2,0.3,0.3,ε_att,ygap,1,-0.2077618245440453
0.2,0.3,0.3,ε_att,ygap,2,-0.11065531877353992
0.2,0.3,0.3,ε_att,ygap,3,-0.05409917481690049
0.2,0.3,0.3,ε_att,ygap,4,-0.03201452441224935
0.2,0.3,0.3,ε_att,ygap,5,-0.02587096382887924
0.2,0.3,0.3,ε_att,ygap,6,-0.023865745744154357
0.2,0.3,0.3,ε_att,ygap,7,-0.02160190011720815
0.2,0.3,0.3,ε_att,ygap,8,-0.01853348604420438
0.2,0.3,0.3,ε_att,ygap,9,-0.015241789039123566
0.2,0.3,0.3,ε_att,ygap,10,-0.012247015581613832
0.2,0.3,0.3,ε_att,ygap,11,-0.009760426235753747
0.2,0.3,0.3,ε_att,ygap,12,-0.007779133661317208
0.2,0.3,0.3,ε_att,ygap,13,-0.00621662931009324
0.2,0.3,0.3,ε_att,ygap,14,-0.00497899349013689
0.2,0.3,0.3,ε_att,ygap,15,-0.003991328562543981
0.2,0.3,0.4,ε_rn,i,0,16.377078072810193
0.2,0.3,0.4,ε_rn,i,1,27.759851314686916
0.2,0.3,0.4,ε_rn,i,2,30.012730392356357
0.2,0.3,0.4,ε_rn,i,3,26.63818462759509
0.2,0.3,0.4,ε_rn,i,4,21.534327211830796
0.2,0.3,0.4,ε_rn,i,5,16.814653279378796
0.2,0.3,0.4,ε_rn,i,6,13.10460182424363
0.2,0.3,0.4,ε_rn,i,7,10.325953764063064
0.2,0.3,0.4,ε_rn,i,8,8.22596905928637
0.2,0.3,0.4,ε_rn,i,9,6.59245714746787
0.2,0.3,0.4,ε_rn,i,10,5.291262528502645
0.2,0.3,0.4,ε_rn,i,11,4.243475992056203
0.2,0.3,0.4,ε_rn,i,12,3.398728336394213
0.2,0.3,0.4,ε_rn,i,13,2.719584283324154
0.2,0.3,0.4,ε_rn,i,14,2.1752455695838924
0.2,0.3,0.4,ε_rn,i,15,1.7397649860368916
0.2,0.3,0.4,ε_rn,π,0,1.1727570426227572
0.2,0.3,0.4,ε_rn,π,1,1.1299817013020776
0.2,0.3,0.4,ε_rn,π,2,0.719448011950132
0.2,0.3,0.4,ε_rn,π,3,0.3829718402450765
0.2,0.3,0.4,ε_rn,π,4,0.20440843698774935
0.2,0.3,0.4,ε_rn,π,5,0.13249767030252962
0.2,0.3,0.4,ε_rn,π,6,0.10688665142452426
0.2,0.3,0.4,ε_rn,π,7,0.0936144122034532
0.2,0.3,0.4,ε_rn,π,8,0.08087717628472671
0.2,0.3,0.4,ε_rn,π,9,0.0673722000855191
0.2,0.3,0.4,ε_rn,π,10,0.05455022482402921
0.2,0.3,0.4,ε_rn,π,11,0.043534112135400795
0.2,0.3,0.4,ε_rn,π,12,0.034610606227367544
0.2,0.3,0.4,ε_rn,π,13,0.027558238397395896
0.2,0.3,0.4,ε_rn,π,14,0.02200293469315384
0.2,0.3,0.4,ε_rn,π,15,0.017601538803547756
0.2,0.3,0.4,ε_rn,ygap,0,0.5305935572173623
0.2,0.3,0.4,ε_rn,ygap,1,0.3266643731643788
0.2,0.3,0.4,ε_rn,ygap,2,0.10990117506001909
0.2,0.3,0.4,ε_rn,ygap,3,0.008741256332317449
0.2,0.3,0.4,ε_rn,ygap,4,-0.014270903365683311
0.2,0.3,0.4,ε_rn,ygap,5,-0.008309353095210524
0.2,0.3,0.4,ε_rn,ygap,6,0.000726120942291299
0.2,0.3,0.4,ε_rn,ygap,7,0.005386133787643011
0.2,0.3,0.4,ε_rn,ygap,8,0.006192052139862831
0.2,0.3,0.4,ε_rn,ygap,9,0.005249271245567558
0.2,0.3,0.4,ε_rn,ygap,10,0.003986383825348971
0.2,0.3,0.4,ε_rn,ygap,11,0.0029631146031067995
0.2,0.3,0.4,ε_rn,ygap,12,0.0022517928334382527
0.2,0.3,0.4,ε_rn,ygap,13,0.0017653494516729137
0.2,0.3,0.4,ε_rn,ygap,14,0.0014128300602464778
0.2,0.3,0.4,ε_rn,ygap,15,0.001138993708193744
0.2,0.3,0.4,ε_ν,i,0,-0.6970433035536912
0.2,0.3,0.4,ε_ν,i,1,-1.3344397227008948
0.2,0.3,0.4,ε_ν,i,2,-1.492484482759418
0.2,0.3,0.4,ε_ν,i,3,-1.2781085228400042
0.2,0.3,0.4,ε_ν,i,4,-0.9304128629423409
0.2,0.3,0.4,ε_ν,i,5,-0.6108089011004104
0.2,0.3,0.4,ε_ν,i,6,-0.3775062210983693
0.2,0.3,0.4,ε_ν,i,7,-0.22745918795126596
0.2,0.3,0.4,ε_ν,i,8,-0.1371181209518052
0.2,0.3,0.4,ε_ν,i,9,-0.0837830316637035
0.2,0.3,0.4,ε_ν,i,10,-0.051882958095323825
0.2,0.3,0.4,ε_ν,i,11,-0.03230421139639378
0.2,0.3,0.4,ε_ν,i,12,-0.02004844896187886
0.2,0.3,0.4,ε_ν,i,13,-0.012337212313226828
0.2,0.3,0.4,ε_ν,i,14,-0.007520565133476695
0.2,0.3,0.4,ε_ν,i,15,-0.004550922338305374
0.2,0.3,0.4,ε_ν,π,0,-0.1886934182102397
0.2,0.3,0.4,ε_ν,π,1,-0.20959362160175257
0.2,0.3,0.4,ε_ν,π,2,-0.1616660468315659
0.2,0.3,0.4,ε_ν,π,3,-0.10637183478096626
0.2,0.3,0.4,ε_ν,π,4,-0.06523612984517724
0.2,0.3,0.4,ε_ν,π,5,-0.03947435014104686
0.2,0.3,0.4,ε_ν,π,6,-0.024353683565463188
0.2,0.3,0.4,ε_ν,π,7,-0.015416301399596688
0.2,0.3,0.4,ε_ν,π,8,-0.00988907538948441
0.2,0.3,0.4,ε_ν,π,9,-0.006323129071662914
0.2,0.3,0.4,ε_ν,π,10,-0.003987036900214363
0.2,0.3,0.4,ε_ν,π,11,-0.0024718796192319285
0.2,0.3,0.4,ε_ν,π,12,-0.0015110007389858644
0.2,0.3,0.4,ε_ν,π,13,-0.0009156668993421725
0.2,0.3,0.4,ε_ν,π,14,-0.0005531267502997475
0.2,0.3,0.4,ε_ν,π,15,-0.0003342910484133938
0.2,0.3,0.4,ε_ν,ygap,0,-0.06237372478141584
0.2,0.3,0.4,ε_ν,ygap,1,-0.04928626156040973
0.2,0.3,0.4,ε_ν,ygap,2,-0.026409542457490085
0.2,0.3,0.4,ε_ν,ygap,3,-0.011378847019260995
0.2,0.3,0.4,ε_ν,ygap,4,-0.004400075324766259
0.2,0.3,0.4,ε_ν,ygap,5,-0.0019113225823310155
0.2,0.3,0.4,ε_ν,ygap,6,-0.0011784644433472516
0.2,0.3,0.4,ε_ν,ygap,7,-0.0009032978044112785
0.2,0.3,0.4,ε_ν,ygap,8,-0.0006823739352295716
0.2,0.3,0.4,ε_ν,ygap,9,-0.0004693760335966823
0.2,0.3,0.4,ε_ν,ygap,10,-0.00029422642721522345
0.2,0.3,0.4,ε_ν,ygap,11,-0.00017228331860246287
0.2,0.3,0.4,ε_ν,ygap,12,-9.740473647086313e-5
0.2,0.3,0.4,ε_ν,ygap,13,-5.503859717965363e-5
0.2,0.3,0.4,ε_ν,ygap,14,-3.189206028242175e-5
0.2,0.3,0.4,ε_ν,ygap,15,-1.909112167524433e-5
0.2,0.3,0.4,ε_att,i,0,-8.09440415699466
0.2,0.3,0.4,ε_att,i,1,-14.45167483775375
0.2,0.3,0.4,ε_att,i,2,-16.403227510760285
0.2,0.3,0.4,ε_att,i,3,-15.225783923148443
0.2,0.3,0.4,ε_att,i,4,-12.789150573626271
0.2,0.3,0.4,ε_att,i,5,-10.277670594559272
0.2,0.3,0.4,ε_att,i,6,-8.155597883862677
0.2,0.3,0.4,ε_att,i,7,-6.484084571458632
0.2,0.3,0.4,ε_att,i,8,-5.1825548701212565
0.2,0.3,0.4,ε_att,i,9,-4.156903752964081
0.2,0.3,0.4,ε_att,i,10,-3.337245870760181
0.2,0.3,0.4,ε_att,i,11,-2.6773111576812307
0.2,0.3,0.4,ε_att,i,12,-2.1453962350577
0.2,0.3,0.4,ε_att,i,13,-1.7175597906035698
0.2,0.3,0.4,ε_att,i,14,-1.3743261423273505
0.2,0.3,0.4,ε_att,i,15,-1.0994689207933386
0.2,0.3,0.4,ε_att,π,0,-1.0879513687696034
0.2,0.3,0.4,ε_att,π,1,-1.2694279583994532
0.2,0.3,0.4,ε_att,π,2,-1.0818831623933327
0.2,0.3,0.4,ε_att,π,3,-0.8398938793183931
0.2,0.3,0.4,ε_att,π,4,-0.6478988292247018
0.2,0.3,0.4,ε_att,π,5,-0.5120149380932862
0.2,0.3,0.4,ε_att,π,6,-0.41342800636162375
0.2,0.3,0.4,ε_att,π,7,-0.3365640215886869
0.2,0.3,0.4,ε_att,π,8,-0.27348426865886916
0.2,0.3,0.4,ε_att,π,9,-0.22099339385603833
0.2,0.3,0.4,ε_att,π,10,-0.17766356380829326
0.2,0.3,0.4,ε_att,π,11,-0.1423726163847718
0.2,0.3,0.4,ε_att,π,12,-0.11393069817895322
0.2,0.3,0.4,ε_att,π,13,-0.09114011011427553
0.2,0.3,0.4,ε_att,π,14,-0.07291501037670292
0.2,0.3,0.4,ε_att,π,15,-0.058342189592515775
0.2,0.3,0.4,ε_att,ygap,0,-0.30915854305610263
0.2,0.3,0.4,ε_att,ygap,1,-0.23641704235199165
0.2,0.3,0.4,ε_att,ygap,2,-0.1264267625862014
0.2,0.3,0.4,ε_att,ygap,3,-0.06127084235106757
0.2,0.3,0.4,ε_att,ygap,4,-0.03492225862824369
0.2,0.3,0.4,ε_att,ygap,5,-0.026939123360455376
0.2,0.3,0.4,ε_att,ygap,6,-0.024137975828749617
0.2,0.3,0.4,ε_att,ygap,7,-0.021488112978256427
0.2,0.3,0.4,ε_att,ygap,8,-0.018221999108016796
0.2,0.3,0.4,ε_att,ygap,9,-0.014846205112986994
0.2,0.3,0.4,ε_att,ygap,10,-0.011840669518775288
0.2,0.3,0.4,ε_att,ygap,11,-0.009384522068497976
0.2,0.3,0.4,ε_att,ygap,12,-0.007450983755866568
0.2,0.3,0.4,ε_att,ygap,13,-0.0059391766374828105
0.2,0.3,0.4,ε_att,ygap,14,-0.0047484262202696585
0.2,0.3,0.4,ε_att,ygap,15,-0.003801600912706902
0.2,0.3,0.5,ε_rn,i,0,16.887116903637224
0.2,0.3,0.5,ε_rn,i,1,28.419800873273683
0.2,0.3,0.5,ε_rn,i,2,30.489262773772563
0.2,0.3,0.5,ε_rn,i,3,26.87858410694759
0.2,0.3,0.5,ε_rn,i,4,21.626574308843118
0.2,0.3,0.5,ε_rn,i,5,16.84784399976307
0.2,0.3,0.5,ε_rn,i,6,13.124272953331905
0.2,0.3,0.5,ε_rn,i,7,10.344434799431076
0.2,0.3,0.5,ε_rn,i,8,8.242473907482307
0.2,0.3,0.5,ε_rn,i,9,6.604846779650199
0.2,0.3,0.5,ε_rn,i,10,5.2993198634108944
0.2,0.3,0.5,ε_rn,i,11,4.248323968559318
0.2,0.3,0.5,ε_rn,i,12,3.4016818436143326
0.2,0.3,0.5,ε_rn,i,13,2.7215686938833334
0.2,0.3,0.5,ε_rn,i,14,2.1767429273791064
0.2,0.3,0.5,ε_rn,i,15,1.7409720981795531
0.2,0.3,0.5,ε_rn,π,0,1.1546818990340333
0.2,0.3,0.5,ε_rn,π,1,1.115976286555137
0.2,0.3,0.5,ε_rn,π,2,0.7174300029954248
0.2,0.3,0.5,ε_rn,π,3,0.39000691700373585
0.2,0.3,0.5,ε_rn,π,4,0.21441972283636565
0.2,0.3,0.5,ε_rn,π,5,0.14112245458133416
0.2,0.3,0.5,ε_rn,π,6,0.11256526638559622
0.2,0.3,0.5,ε_rn,π,7,0.09665934442248353
0.2,0.3,0.5,ε_rn,π,8,0.08224486053342896
0.2,0.3,0.5,ε_rn,π,9,0.06791364939027304
0.2,0.3,0.5,ε_rn,π,10,0.05477889738068554
0.2,0.3,0.5,ε_rn,π,11,0.04367766942101938
0.2,0.3,0.5,ε_rn,π,12,0.03473678722036689
0.2,0.3,0.5,ε_rn,π,13,0.027672802651548527
0.2,0.3,0.5,ε_rn,π,14,0.022099467091576955
0.2,0.3,0.5,ε_rn,π,15,0.01767755574058147
0.2,0.3,0.5,ε_rn,ygap,0,0.5195927386005808
0.2,0.3,0.5,ε_rn,ygap,1,0.3183845283590665
0.2,0.3,0.5,ε_rn,ygap,2,0.10741042087532911
0.2,0.3,0.5,ε_rn,ygap,3,0.010091817570962336
0.2,0.3,0.5,ε_rn,ygap,4,-0.011837126168078527
0.2,0.3,0.5,ε_rn,ygap,5,-0.006414218679622434
0.2,0.3,0.5,ε_rn,ygap,6,0.0016982399477764641
0.2,0.3,0.5,ε_rn,ygap,7,0.0056861829353847815
0.2,0.3,0.5,ε_rn,ygap,8,0.006180502834334666
0.2,0.3,0.5,ε_rn,ygap,9,0.005165022713097889
0.2,0.3,0.5,ε_rn,ygap,10,0.003927035252658201
0.2,0.3,0.5,ε_rn,ygap,11,0.002942514837724081
0.2,0.3,0.5,ε_rn,ygap,12,0.002254671871994798
0.2,0.3,0.5,ε_rn,ygap,13,0.001775897937475286
0.2,0.3,0.5,ε_rn,ygap,14,0.001422677084412755
0.2,0.3,0.5,ε_rn,ygap,15,0.001145808834454738
0.2,0.3,0.5,ε_ν,i,0,-0.5094834722799138
0.2,0.3,0.5,ε_ν,i,1,-1.1407478978049712
0.2,0.3,0.5,ε_ν,i,2,-1.3508341637140941
0.2,0.3,0.5,ε_ν,i,3,-1.176650006947411
0.2,0.3,0.5,ε_ν,i,4,-0.8511726274604751
0.2,0.3,0.5,ε_ν,i,5,-0.5460621179327684
0.2,0.3,0.5,ε_ν,i,6,-0.32581059502728416
0.2,0.3,0.5,ε_ν,i,7,-0.1883549745260054
0.2,0.3,0.5,ε_ν,i,8,-0.10914520188395366
0.2,0.3,0.5,ε_ν,i,9,-0.06466767169649147
0.2,0.3,0.5,ε_ν,i,10,-0.039245891432058665
0.2,0.3,0.5,ε_ν,i,11,-0.02413279282998451
0.2,0.3,0.5,ε_ν,i,12,-0.01484019593309
0.2,0.3,0.5,ε_ν,i,13,-0.009050449395019587
0.2,0.3,0.5,ε_ν,i,14,-0.005462530335479934
0.2,0.3,0.5,ε_ν,i,15,-0.003271013951426733
0.2,0.3,0.5,ε_ν,π,0,-0.19992362283962575
0.2,0.3,0.5,ε_ν,π,1,-0.2197001661346386
0.2,0.3,0.5,ε_ν,π,2,-0.1660710494141329
0.2,0.3,0.5,ε_ν,π,3,-0.10580382132265083
0.2,0.3,0.5,ε_ν,π,4,-0.06203653056298631
0.2,0.3,0.5,ε_ν,π,5,-0.035593546001415996
0.2,0.3,0.5,ε_ν,π,6,-0.02085725779786324
0.2,0.3,0.5,ε_ν,π,7,-0.012677905058159078
0.2,0.3,0.5,ε_ν,π,8,-0.007909542224208232
0.2,0.3,0.5,ε_ν,π,9,-0.0049613866539371665
0.2,0.3,0.5,ε_ν,π,10,-0.0030800220596115054
0.2,0.3,0.5,ε_ν,π,11,-0.0018809479686130802
0.2,0.3,0.5,ε_ν,π,12,-0.0011320853604005305
0.2,0.3,0.5,ε_ν,π,13,-0.0006755813367696919
0.2,0.3,0.5,ε_ν,π,14,-0.0004023862997267068
0.2,0.3,0.5,ε_ν,π,15,-0.00024031383406876227
0.2,0.3,0.5,ε_ν,ygap,0,-0.06804569537788317
0.2,0.3,0.5,ε_ν,ygap,1,-0.053578259223645786
0.2,0.3,0.5,ε_ν,ygap,2,-0.02816083001453608
0.2,0.3,0.5,ε_ν,ygap,3,-0.011475771666337918
0.2,0.3,0.5,ε_ν,ygap,4,-0.0038504113619877217
0.2,0.3,0.5,ε_ν,ygap,5,-0.0012921411126581718
0.2,0.3,0.5,ε_ν,ygap,6,-0.0006970747487626025
0.2,0.3,0.5,ε_ν,ygap,7,-0.0005805956196070712
0.2,0.3,0.5,ε_ν,ygap,8,-0.0004799668133060015
0.2,0.3,0.5,ε_ν,ygap,9,-0.000345551920164348
0.2,0.3,0.5,ε_ν,ygap,10,-0.00021889729366527587
0.2,0.3,0.5,ε_ν,ygap,11,-0.00012645625123267412
0.2,0.3,0.5,ε_ν,ygap,12,-6.953855024269117e-5
0.2,0.3,0.5,ε_ν,ygap,13,-3.811787754262944e-5
0.2,0.3,0.5,ε_ν,ygap,14,-2.1627219045573843e-5
0.2,0.3,0.5,ε_ν,ygap,15,-1.2862812882782953e-5
0.2,0.3,0.5,ε_att,i,0,-8.075815955651606
0.2,0.3,0.5,ε_att,i,1,-14.618693958202828
0.2,0.3,0.5,ε_att,i,2,-16.619899897583927
0.2,0.3,0.5,ε_att,i,3,-15.351410286469786
0.2,0.3,0.5,ε_att,i,4,-12.791383504920335
0.2,0.3,0.5,ε_att,i,5,-10.191676827223322
0.2,0.3,0.5,ε_att,i,6,-8.028621726868476
0.2,0.3,0.5,ε_att,i,7,-6.3497430680971485
0.2,0.3,0.5,ε_att,i,8,-5.058089378603418
0.2,0.3,0.5,ε_att,i,9,-4.0486469007884525
0.2,0.3,0.5,ε_att,i,10,-3.2460700452487745
0.2,0.3,0.5,ε_att,i,11,-2.60188984994555
0.2,0.3,0.5,ε_att,i,12,-2.083712340939856
0.2,0.3,0.5,ε_att,i,13,-1.667503869938656
0.2,0.3,0.5,ε_att,i,14,-1.3339243200918183
0.2,0.3,0.5,ε_att,i,15,-1.0669732290797762
0.2,0.3,0.5,ε_att,π,0,-1.1605520142304595
0.2,0.3,0.5,ε_att,π,1,-1.346699114891656
0.2,0.3,0.5,ε_att,π,2,-1.1363247317399676
0.2,0.3,0.5,ε_att,π,3,-0.8696342702093607
0.2,0.3,0.5,ε_att,π,4,-0.6599630694699213
0.2,0.3,0.5,ε_att,π,5,-0.5137784402635394
0.2,0.3,0.5,ε_att,π,6,-0.4100926564028288
0.2,0.3,0.5,ε_att,π,7,-0.33121204084782147
0.2,0.3,0.5,ε_att,π,8,-0.2677486747755587
0.2,0.3,0.5,ε_att,π,9,-0.21564644541973885
0.2,0.3,0.5,ε_att,π,10,-0.17300421524735962
0.2,0.3,0.5,ε_att,π,11,-0.13845784510809062
0.2,0.3,0.5,ε_att,π,12,-0.11070719277259512
0.2,0.3,0.5,ε_att,π,13,-0.08851499296410208
0.2,0.3,0.5,ε_att,π,14,-0.0707902096020271
0.2,0.3,0.5,ε_att,π,15,-0.056628533191694655
0.2,0.3,0.5,ε_att,ygap,0,-0.3359474394078577
0.2,0.3,0.5,ε_att,ygap,1,-0.25759003781373646
0.2,0.3,0.5,ε_att,ygap,2,-0.13755684698842544
0.2,0.3,0.5,ε_att,ygap,3,-0.0657001917372814
0.2,0.3,0.5,ε_att,ygap,4,-0.03610953000999023
0.2,0.3,0.5,ε_att,ygap,5,-0.026860788980125675
0.2,0.3,0.5,ε_att,ygap,6,-0.023661689591234304
0.2,0.3,0.5,ε_att,ygap,7,-0.020940204714277297
0.2,0.3,0.5,ε_att,ygap,8,-0.017715942642147313
0.2,0.3,0.5,ε_att,ygap,9,-0.01441716172227782
0.2,0.3,0.5,ε_att,ygap,10,-0.011492318083548093
0.2,0.3,0.5,ε_att,ygap,11,-0.009107232414754647
0.2,0.3,0.5,ε_att,ygap,12,-0.0072311769285312395
0.2,0.3,0.5,ε_att,ygap,13,-0.005764222900525281
0.2,0.3,0.5,ε_att,ygap,14,-0.004608377101339292
0.2,0.3,0.5,ε_att,ygap,15,-0.0036891002936796182
0.2,0.3,0.6,ε_rn,i,0,17.448351662335547
0.2,0.3,0.6,ε_rn,i,1,29.051567293877863
0.2,0.3,0.6,ε_rn,i,2,30.866582249136293
0.2,0.3,0.6,ε_rn,i,3,27.015157219546836
0.2,0.3,0.6,ε_rn,i,4,21.647673979201997
0.2,0.3,0.6,ε_rn,i,5,16.843123621428695
0.2,0.3,0.6,ε_rn,i,6,13.125794720334138
0.2,0.3,0.6,ε_rn,i,7,10.353163092177377
0.2,0.3,0.6,ε_rn,i,8,8.252224860165228
0.2,0.3,0.6,ε_rn,i,9,6.6119891237754445
0.2,0.3,0.6,ε_rn,i,10,5.303483482605389
0.2,0.3,0.6,ε_rn,i,11,4.250537422848242
0.2,0.3,0.6,ε_rn,i,12,3.402974895143771
0.2,0.3,0.6,ε_rn,i,13,2.7225223167377957
0.2,0.3,0.6,ε_rn,i,14,2.177566485826858
0.2,0.3,0.6,ε_rn,i,15,1.7416977364193946
0.2,0.3,0.6,ε_rn,π,0,1.142303083074955
0.2,0.3,0.6,ε_rn,π,1,1.1078728818623718
0.2,0.3,0.6,ε_rn,π,2,0.7187524928325119
0.2,0.3,0.6,ε_rn,π,3,0.3973564792318742
0.2,0.3,0.6,ε_rn,π,4,0.22265889029657548
0.2,0.3,0.6,ε_rn,π,5,0.147212577842735
0.2,0.3,0.6,ε_rn,π,6,0.11593538909158205
0.2,0.3,0.6,ε_rn,π,7,0.09805214783741449
0.2,0.3,0.6,ε_rn,π,8,0.08262047329060425
0.2,0.3,0.6,ε_rn,π,9,0.06793595314619573
0.2,0.3,0.6,ε_rn,π,10,0.05475888892977133
0.2,0.3,0.6,ε_rn,π,11,0.043700820607054734
0.2,0.3,0.6,ε_rn,π,12,0.03479475312433292
0.2,0.3,0.6,ε_rn,π,13,0.02773956194162841
0.2,0.3,0.6,ε_rn,π,14,0.022158506407424918
0.2,0.3,0.6,ε_rn,π,15,0.017723888678052056
0.2,0.3,0.6,ε_rn,ygap,0,0.5108268864158112
0.2,0.3,0.6,ε_rn,ygap,1,0.3123356596509883
0.2,0.3,0.6,ε_rn,ygap,2,0.10636757643299669
0.2,0.3,0.6,ε_rn,ygap,3,0.01190584334597505
0.2,0.3,0.6,ε_rn,ygap,4,-0.009651881845204597
0.2,0.3,0.6,ε_rn,ygap,5,-0.0050356826706232745
0.2,0.3,0.6,ε_rn,ygap,6,0.0022119493407249985
0.2,0.3,0.6,ε_rn,ygap,7,0.005707356114920818
0.2,0.3,0.6,ε_rn,ygap,8,0.006049280966565412
0.2,0.3,0.6,ε_rn,ygap,9,0.005052435842631091
0.2,0.3,0.6,ε_rn,ygap,10,0.003873536769168909
0.2,0.3,0.6,ε_rn,ygap,11,0.0029318367471333835
0.2,0.3,0.6,ε_rn,ygap,12,0.0022621900461021536
0.2,0.3,0.6,ε_rn,ygap,13,0.0017862434759342055
0.2,0.3,0.6,ε_rn,ygap,14,0.0014302143118850212
0.2,0.3,0.6,ε_rn,ygap,15,0.0011501602137079631
0.2,0.3,0.6,ε_ν,i,0,-0.2906782329424893
0.2,0.3,0.6,ε_ν,i,1,-0.9427848034343872
0.2,0.3,0.6,ε_ν,i,2,-1.2276572223822038
0.2,0.3,0.6,ε_ν,i,3,-1.101095429538445
0.2,0.3,0.6,ε_ν,i,4,-0.7973690091270625
0.2,0.3,0.6,ε_ν,i,5,-0.5038659882339425
0.2,0.3,0.6,ε_ν,i,6,-0.2931537136968084
0.2,0.3,0.6,ε_ν,i,7,-0.164585442250985
0.2,0.3,0.6,ε_ν,i,8,-0.09291124406960784
0.2,0.3,0.6,ε_ν,i,9,-0.05411396701235954
0.2,0.3,0.6,ε_ν,i,10,-0.032603034241906144
0.2,0.3,0.6,ε_ν,i,11,-0.020027501471135314
0.2,0.3,0.6,ε_ν,i,12,-0.012326974898754334
0.2,0.3,0.6,ε_ν,i,13,-0.007519941617927195
0.2,0.3,0.6,ε_ν,i,14,-0.00453410452562103
0.2,0.3,0.6,ε_ν,i,15,-0.002709731717929542
0.2,0.3,0.6,ε_ν,π,0,-0.20781291539902996
0.2,0.3,0.6,ε_ν,π,1,-0.22619465620523888
0.2,0.3,0.6,ε_ν,π,2,-0.16807238198283517
0.2,0.3,0.6,ε_ν,π,3,-0.1043009637235146
0.2,0.3,0.6,ε_ν,π,4,-0.05900813760404658
0.2,0.3,0.6,ε_ν,π,5,-0.03247898300197529
0.2,0.3,0.6,ε_ν,π,6,-0.018313897735720015
0.2,0.3,0.6,ε_ν,π,7,-0.01083902820804993
0.2,0.3,0.6,ε_ν,π,8,-0.006672936999992179
0.2,0.3,0.6,ε_ν,π,9,-0.004166120741194624
0.2,0.3,0.6,ε_ν,π,10,-0.0025824929449404076
0.2,0.3,0.6,ε_ν,π,11,-0.0015748304913260844
0.2,0.3,0.6,ε_ν,π,12,-0.0009455141561866263
0.2,0.3,0.6,ε_ν,π,13,-0.0005623976570135569
0.2,0.3,0.6,ε_ν,π,14,-0.00033383281366007616
0.2,0.3,0.6,ε_ν,π,15,-0.00019879706272984192
0.2,0.3,0.6,ε_ν,ygap,0,-0.072531437189267
0.2,0.3,0.6,ε_ν,ygap,1,-0.05674155114072771
0.2,0.3,0.6,ε_ν,ygap,2,-0.029191412103210447
0.2,0.3,0.6,ε_ν,ygap,3,-0.01126730229701559
0.2,0.3,0.6,ε_ν,ygap,4,-0.003271313281218055
0.2,0.3,0.6,ε_ν,ygap,5,-0.0007702776150225306
0.2,0.3,0.6,ε_ν,ygap,6,-0.00034209672905045045
0.2,0.3,0.6,ε_ν,ygap,7,-0.00036888852272773875
0.2,0.3,0.6,ε_ν,ygap,8,-0.00036126018158918327
0.2,0.3,0.6,ε_ν,ygap,9,-0.00028027925802580903
0.2,0.3,0.6,ε_ν,ygap,10,-0.0001828464846787401
0.2,0.3,0.6,ε_ν,ygap,11,-0.00010624255638589625
0.2,0.3,0.6,ε_ν,ygap,12,-5.798891086332986e-5
0.2,0.3,0.6,ε_ν,ygap,13,-3.138205152046726e-5
0.2,0.3,0.6,ε_ν,ygap,14,-1.7618842652585136e-5
0.2,0.3,0.6,ε_ν,ygap,15,-1.0439125693845119e-5
0.2,0.3,0.6,ε_att,i,0,-7.861213650898831
0.2,0.3,0.6,ε_att,i,1,-14.561015684573054
0.2,0.3,0.6,ε_att,i,2,-16.652727563857397
0.2,0.3,0.6,ε_att,i,3,-15.35578460664887
0.2,0.3,0.6,ε_att,i,4,-12.733976561559142
0.2,0.3,0.6,ε_att,i,5,-10.093293459068011
0.2,0.3,0.6,ε_att,i,6,-7.918177090045085
