regime,K_gain,A,ρ_att,raw_payoff_bp,p_det,expected_utility_bp
Naive Fed (K=1.00),1.0,2.7,0.95,988.833241101354,0.9975224583948686,2.4498754953654953
Naive Fed (K=1.00),1.0,2.8,0.0,-33.995950208043865,0.0,-33.995950208043865
Naive Fed (K=1.00),1.0,2.8,0.05,-34.135116620791415,0.28797490220146404,-24.305059750283437
Naive Fed (K=1.00),1.0,2.8,0.1,-34.11503535004114,0.49302026010498534,-17.295631748273088
Naive Fed (K=1.00),1.0,2.8,0.15,-33.87927623539143,0.6390177011193758,-12.229819019863296
Naive Fed (K=1.00),1.0,2.8,0.2,-33.35085405943253,0.7429715433359834,-8.572118547322797
Naive Fed (K=1.00),1.0,2.8,0.25,-32.42328557784498,0.8169892880067967,-5.933808578760369
Naive Fed (K=1.00),1.0,2.8,0.3,-30.946984829039472,0.8696917798948598,-4.03264651069291
Naive Fed (K=1.00),1.0,2.8,0.35,-28.70831074541208,0.9072172768356843,-2.6636352484067185
Naive Fed (K=1.00),1.0,2.8,0.4,-25.396945886467343,0.9339363724649137,-1.6778143735723212
Naive Fed (K=1.00),1.0,2.8,0.45,-20.554529136009368,0.9529610391434041,-0.9668636914545039
Naive Fed (K=1.00),1.0,2.8,0.5,-13.492673931639684,0.9665070792957409,-0.45190905808083226
Naive Fed (K=1.00),1.0,2.8,0.55,-3.1598754180368864,0.9761521998599912,-0.07535607743667029
Naive Fed (K=1.00),1.0,2.8,0.6,12.079367706825412,0.9830197677730304,0.20511046881685333
Naive Fed (K=1.00),1.0,2.8,0.65,34.8216760686918,0.98790964848795,0.4210063039092217
Naive Fed (K=1.00),1.0,2.8,0.7,69.29259362169383,0.9913913662822139,0.5965145578445624
Naive Fed (K=1.00),1.0,2.8,0.75,122.58573709695575,0.9938704367351816,0.7513970309001854
Naive Fed (K=1.00),1.0,2.8,0.8,207.1049652083398,0.9956355971169054,0.9038895072584823
Naive Fed (K=1.00),1.0,2.8,0.85,345.7720457566993,0.9968924356103324,1.074508896336048
Naive Fed (K=1.00),1.0,2.8,0.9,584.3691154147102,0.9977873361615316,1.2930124099959017
Naive Fed (K=1.00),1.0,2.8,0.95,1025.4566944754781,0.9984245278140192,1.6155785000738787
Naive Fed (K=1.00),1.0,2.9,0.0,-35.21009128690257,0.0,-35.21009128690257
Naive Fed (K=1.00),1.0,2.9,0.05,-35.354227928676835,0.3053418929666206,-24.559101048561285
Naive Fed (K=1.00),1.0,2.9,0.1,-35.33342946968546,0.5174501143328021,-17.05014235082672
Naive Fed (K=1.00),1.0,2.9,0.15,-35.08925038665543,0.6647928098732505,-11.762169025764724
Naive Fed (K=1.00),1.0,2.9,0.2,-34.541955990126546,0.7671456078425741,-8.043246166009473
Naive Fed (K=1.00),1.0,2.9,0.25,-33.581260062768,0.8382458087295144,-5.4319095632968954
Naive Fed (K=1.00),1.0,2.9,0.3,-32.052234287219456,0.8876361396873292,-3.601512776158123
Naive Fed (K=1.00),1.0,2.9,0.35,-29.73360755774827,0.9219455334962371,-2.320840875152294
Naive Fed (K=1.00),1.0,2.9,0.4,-26.303979668126892,0.9457788320529957,-1.4262324992600939
Naive Fed (K=1.00),1.0,2.9,0.45,-21.28861946229542,0.9623348261127951,-0.8018395538658918
Naive Fed (K=1.00),1.0,2.9,0.5,-13.974555143483952,0.9738355816064311,-0.36563610763811394
Naive Fed (K=1.00),1.0,2.9,0.55,-3.272728111538198,0.9818246746470941,-0.059482898218808034
Naive Fed (K=1.00),1.0,2.9,0.6,12.510773696354896,0.9873743628956346,0.1579564885850167
Naive Fed (K=1.00),1.0,2.9,0.65,36.06530735685934,0.9912294988289911,0.3163108204061293
Naive Fed (K=1.00),1.0,2.9,0.7,71.76732910818289,0.9939075002588129,0.4372424340172926
Naive Fed (K=1.00),1.0,2.9,0.75,126.96379913613276,0.9957677956626857,0.5373367413858433
Naive Fed (K=1.00),1.0,2.9,0.8,214.50157110863762,0.9970600649464627,0.6306206879411055
Naive Fed (K=1.00),1.0,2.9,0.85,358.12104739086715,0.9979577502809087,0.7313726084346743
Naive Fed (K=1.00),1.0,2.9,0.9,605.2394409652356,0.9985813346760466,0.858632207586324
Naive Fed (K=1.00),1.0,2.9,0.95,1062.080147849602,0.9990145126315486,1.0466665699887652
Naive Fed (K=1.00),1.0,3.0,0.0,-36.424232365761284,0.0,-36.424232365761284
Naive Fed (K=1.00),1.0,3.0,0.05,-36.573339236562255,0.32287222653155356,-24.76482376555957
Naive Fed (K=1.00),1.0,3.0,0.1,-36.55182358932981,0.5414979783976643,-16.75908500895966
Naive Fed (K=1.00),1.0,3.0,0.15,-36.299224537919415,0.6895355469816289,-11.269618891156187
Naive Fed (K=1.00),1.0,3.0,0.2,-35.73305792082055,0.7897758961865713,-7.51195007791784
Naive Fed (K=1.00),1.0,3.0,0.25,-34.73923454769104,0.8576514206554136,-4.945080685382197
Naive Fed (K=1.00),1.0,3.0,0.3,-33.15748374539944,0.9036118234120036,-3.1959893984651804
Naive Fed (K=1.00),1.0,3.0,0.35,-30.758904370084394,0.9347328885982866,-2.0075448381169463
Naive Fed (K=1.00),1.0,3.0,0.4,-27.211013449786446,0.9558058261758408,-1.2025682583313972
Naive Fed (K=1.00),1.0,3.0,0.45,-22.022709788581466,0.9700748974781696,-0.6590318482318194
Naive Fed (K=1.00),1.0,3.0,0.5,-14.456436355328215,0.979736881958578,-0.2929324763263201
Naive Fed (K=1.00),1.0,3.0,0.55,-3.3855808050395204,0.9862792799970836,-0.0464526062731954
Naive Fed (K=1.00),1.0,3.0,0.6,12.94217968588437,0.9907093194140413,0.12024165754763526
Naive Fed (K=1.00),1.0,3.0,0.65,37.308938645026934,0.9937090221408232,0.23470970696524865
Naive Fed (K=1.00),1.0,3.0,0.7,74.24206459467196,0.9957402041692763,0.3162560372247008
Naive Fed (K=1.00),1.0,3.0,0.75,131.34186117530976,0.9971155739337119,0.3788458879688613
Naive Fed (K=1.00),1.0,3.0,0.8,221.8981770089355,0.998046875,0.43339487697057716
Naive Fed (K=1.00),1.0,3.0,0.85,370.470049025035,0.9986774848174444,0.48995226451770785
Naive Fed (K=1.00),1.0,3.0,0.9,626.1097665157611,0.999104488239058,0.5606886595555431
Naive Fed (K=1.00),1.0,3.0,0.95,1098.7036012237268,0.9993936241151985,0.6662273683266341
Filter Fed (K=0.025),0.025,0.1,0.0,0.27151794929667966,0.0,0.27151794929667966
Filter Fed (K=0.025),0.025,0.1,0.05,0.29120974232624885,0.00043312316291999053,0.2910836126415794
Filter Fed (K=0.025),0.025,0.1,0.1,0.31362500701997537,0.0008660587301657641,0.3133533893446474
Filter Fed (K=0.025),0.025,0.1,0.15,0.3393225219226745,0.0012988067829893257,0.33888180752958025
Filter Fed (K=0.025),0.025,0.1,0.2,0.3690149956409852,0.0017313674026074866,0.3683760951064591
Filter Fed (K=0.025),0.025,0.1,0.25,0.4036227557199381,0.0021637406702019746,0.4027494207479679
Filter Fed (K=0.025),0.025,0.1,0.3,0.44435003083141866,0.0025959266669191017,0.44319653073693704
Filter Fed (K=0.025),0.025,0.1,0.35,0.49279486155432506,0.0030279254738704298,0.4913027154396323
Filter Fed (K=0.025),0.025,0.1,0.4,0.5511098738574168,0.0034597371721322157,0.5492031785409033
Filter Fed (K=0.025),0.025,0.1,0.45,0.622241418456178,0.0038913618427453,0.6198200519434219
Filter Fed (K=0.025),0.025,0.1,0.5,0.7102920664162731,0.004322799566715996,0.707221616179327
Filter Fed (K=0.025),0.025,0.1,0.55,0.821082162912354,0.004754050425014977,0.8171786969067883
Filter Fed (K=0.025),0.025,0.1,0.6,0.9630419849402337,0.0051851144985782804,0.9580485019813806
Filter Fed (K=0.025),0.025,0.1,0.65,1.1486716824792158,0.005615991868306525,1.1422207516510585
Filter Fed (K=0.025),0.025,0.1,0.7,1.3970152627888412,0.0060466826150655795,1.3885679548863548
Filter Fed (K=0.025),0.025,0.1,0.75,1.7380310626250242,0.0064771868196862314,1.726773510733984
Filter Fed (K=0.025),0.025,0.1,0.8,2.2207092419739602,0.006907504562964073,2.205369682752009
Filter Fed (K=0.025),0.025,0.1,0.85,2.9291006844260528,0.007337635925659947,2.907608010014133
Filter Fed (K=0.025),0.025,0.1,0.9,4.01647630604272,0.007767580988499501,3.985278001047144
Filter Fed (K=0.025),0.025,0.1,0.95,5.785588493680529,0.008197339832173522,5.738162058668717
Filter Fed (K=0.025),0.025,0.2,0.0,0.5430358985933593,0.0,0.5430358985933593
Filter Fed (K=0.025),0.025,0.2,0.05,0.5824194846524977,0.0017313674026074866,0.5814111025421269
Filter Fed (K=0.025),0.025,0.2,0.1,0.6272500140399507,0.0034597371721322157,0.6250798938501563
Filter Fed (K=0.025),0.025,0.2,0.15,0.678645043845349,0.0051851144985782804,0.6751261915891181
Filter Fed (K=0.025),0.025,0.2,0.2,0.7380299912819704,0.006907504562964073,0.7329320457495859
Filter Fed (K=0.025),0.025,0.2,0.25,0.8072455114398762,0.008626912537337939,0.8002814750165258
Filter Fed (K=0.025),0.025,0.2,0.3,0.8887000616628373,0.010343343584793052,0.8795079315812319
Filter Fed (K=0.025),0.025,0.2,0.35,0.9855897231086501,0.012056802859483962,0.9737066621167957
Filter Fed (K=0.025),0.025,0.2,0.4,1.1022197477148337,0.013767295506640798,1.0870451627347886
Filter Fed (K=0.025),0.025,0.2,0.45,1.244482836912356,0.015474826662586039,1.2252246807265739
Filter Fed (K=0.025),0.025,0.2,0.5,1.4205841328325461,0.017179401454748944,1.3961793477143694
Filter Fed (K=0.025),0.025,0.2,0.55,1.642164325824708,0.018881025001681317,1.6111585801319426
Filter Fed (K=0.025),0.025,0.2,0.6,1.9260839698804675,0.020579702413073164,1.8864457349577368
Filter Fed (K=0.025),0.025,0.2,0.65,2.2973433649584316,0.022275438789767232,2.246169033453222
Filter Fed (K=0.025),0.025,0.2,0.7,2.7940305255776825,0.023968239223775334,2.7270625335421057
Filter Fed (K=0.025),0.025,0.2,0.75,3.4760621252500483,0.02565810879829289,3.3868729450507575
Filter Fed (K=0.025),0.025,0.2,0.8,4.4414184839479205,0.02734505258771447,4.319967661940318
Filter Fed (K=0.025),0.025,0.2,0.85,5.8582013688521055,0.029029075657649006,5.688143198097955
Filter Fed (K=0.025),0.025,0.2,0.9,8.03295261208544,0.030710183064935004,7.7862591668163486
Filter Fed (K=0.025),0.025,0.2,0.95,11.571176987361058,0.03238837985765575,11.196405311694244
Filter Fed (K=0.025),0.025,0.3,0.0,0.8145538478900389,0.0,0.8145538478900389
Filter Fed (K=0.025),0.025,0.3,0.05,0.8736292269787462,0.0038913618427453,0.8702296195401741
Filter Fed (K=0.025),0.025,0.3,0.1,0.9408750210599259,0.007767580988499501,0.9335666981337868
Filter Fed (K=0.025),0.025,0.3,0.15,1.0179675657680232,0.011628716362975688,1.006129909678998
Filter Fed (K=0.025),0.025,0.3,0.2,1.1070449869229557,0.015474826662586039,1.0899136576426383
Filter Fed (K=0.025),0.025,0.3,0.25,1.2108682671598143,0.019305970355333435,1.187491280289813
Filter Fed (K=0.025),0.025,0.3,0.3,1.3330500924942557,0.02312220568170087,1.3022270340715931
Filter Fed (K=0.025),0.025,0.3,0.35,1.4783845846629748,0.02692359065553629,1.438581163274054
Filter Fed (K=0.025),0.025,0.3,0.4,1.65332962157225,0.030710183064935004,1.6025555662270865
Filter Fed (K=0.025),0.025,0.3,0.45,1.8667242553685328,0.03448204047311776,1.8023557940427644
Filter Fed (K=0.025),0.025,0.3,0.5,2.130876199248819,0.038239220219305925,2.049393155005666
Filter Fed (K=0.025),0.025,0.3,0.55,2.4632464887370618,0.04198177941959358,2.359835017990814
Filter Fed (K=0.025),0.025,0.3,0.6,2.8891259548207007,0.04570977496781492,2.757064657572173
Filter Fed (K=0.025),0.025,0.3,0.65,3.446015047437648,0.04942326353641002,3.2757017375977027
Filter Fed (K=0.025),0.025,0.3,0.7,4.191045788366523,0.05312230157728581,3.9684077900727033
Filter Fed (K=0.025),0.025,0.3,0.75,5.21409318787507,0.056806945322674496,4.917896481244122
Filter Fed (K=0.025),0.025,0.3,0.8,6.66212772592188,0.0604772507859882,6.259220556673017
Filter Fed (K=0.025),0.025,0.3,0.85,8.787302053278157,0.06413327376267075,8.22374360505999
Filter Fed (K=0.025),0.025,0.3,0.9,12.049428918128159,0.06777506983104575,11.232778031777801
Filter Fed (K=0.025),0.025,0.3,0.95,17.356765481041585,0.07140269435316116,16.117445660439273
Filter Fed (K=0.025),0.025,0.4,0.0,1.0860717971867186,0.0,1.0860717971867186
Filter Fed (K=0.025),0.025,0.4,0.05,1.1648389693049954,0.006907504562964073,1.1567928388094029
Filter Fed (K=0.025),0.025,0.4,0.1,1.2545000280799015,0.013767295506640798,1.2372289554802363
Filter Fed (K=0.025),0.025,0.4,0.15,1.357290087690698,0.020579702413073164,1.3293574615978094
Filter Fed (K=0.025),0.025,0.4,0.2,1.4760599825639409,0.02734505258771447,1.435697044718109
Filter Fed (K=0.025),0.025,0.4,0.25,1.6144910228797524,0.0340636710751544,1.559495531722587
Filter Fed (K=0.025),0.025,0.4,0.3,1.7774001233256747,0.04073588067473566,1.7049961639906195
Filter Fed (K=0.025),0.025,0.4,0.35,1.9711794462173002,0.04736200195606266,1.8778204414298059
Filter Fed (K=0.025),0.025,0.4,0.4,2.2044394954296673,0.05394235327440411,2.085526841395151
Filter Fed (K=0.025),0.025,0.4,0.45,2.488965673824712,0.0604772507859882,2.3384398725710986
Filter Fed (K=0.025),0.025,0.4,0.5,2.8411682656650923,0.06696700846319259,2.650903726372944
Filter Fed (K=0.025),0.025,0.4,0.55,3.284328651649416,0.0734119381096291,3.0432197199428477
Filter Fed (K=0.025),0.025,0.4,0.6,3.852167939760935,0.07981234937512494,3.54471736630108
Filter Fed (K=0.025),0.025,0.4,0.65,4.594686729916863,0.08616854977059951,4.198769237749709
Filter Fed (K=0.025),0.025,0.4,0.7,5.588061051155365,0.09248084468283913,5.071272445005243
Filter Fed (K=0.025),0.025,0.4,0.75,6.952124250500097,0.0987495373891698,6.265605196891183
Filter Fed (K=0.025),0.025,0.4,0.8,8.882836967895841,0.10497492907202755,7.950361787232591
Filter Fed (K=0.025),0.025,0.4,0.85,11.716402737704211,0.11115731883342983,10.414038823008354
Filter Fed (K=0.025),0.025,0.4,0.9,16.06590522417088,0.11729700370934515,14.18142267949732
Filter Fed (K=0.025),0.025,0.4,0.95,23.142353974722116,0.12339427868396491,20.286719898962293
Filter Fed (K=0.025),0.025,0.5,0.0,1.3575897464833981,0.0,1.3575897464833981
Filter Fed (K=0.025),0.025,0.5,0.05,1.4560487116312442,0.010771986806024536,1.4403641741206235
Filter Fed (K=0.025),0.025,0.5,0.1,1.5681250350998768,0.02142793791229991,1.5345233492090335
Filter Fed (K=0.025),0.025,0.5,0.15,1.696612609613372,0.031969103253852826,1.6423734259148535
Filter Fed (K=0.025),0.025,0.5,0.2,1.8450749782049258,0.0423967193014263,1.7668498522638862
Filter Fed (K=0.025),0.025,0.5,0.25,2.01811377859969,0.052712009206517196,1.911734946522344
Filter Fed (K=0.025),0.025,0.5,0.3,2.2217501541570934,0.06291618294485002,2.081966115000397
Filter Fed (K=0.025),0.025,0.5,0.35,2.463974307771626,0.07301043745830715,2.28407846567519
Filter Fed (K=0.025),0.025,0.5,0.4,2.7555493692870834,0.08299595679532878,2.526849912886337
Filter Fed (K=0.025),0.025,0.5,0.45,3.1112070922808885,0.09287391224980057,2.822257117801436
Filter Fed (K=0.025),0.025,0.5,0.5,3.5514603320813665,0.10264546249844642,3.1869190437499886
Filter Fed (K=0.025),0.025,0.5,0.55,4.105410814561771,0.1123117537367394,3.6443249261685624
Filter Fed (K=0.025),0.025,0.5,0.6,4.815209924701169,0.12187391981335027,4.228361416453691
Filter Fed (K=0.025),0.025,0.5,0.65,5.743358412396081,0.1313330823631469,4.989065448979794
Filter Fed (K=0.025),0.025,0.5,0.7,6.985076313944205,0.14069035093876103,6.002343476001368
Filter Fed (K=0.025),0.025,0.5,0.75,8.690155313125118,0.14994682314073826,7.387094131322399
Filter Fed (K=0.025),0.025,0.5,0.8,11.103546209869801,0.1591035847462855,9.336932204483483
Filter Fed (K=0.025),0.025,0.5,0.85,14.645503422130263,0.1681617098366317,12.182690525246597
Filter Fed (K=0.025),0.025,0.5,0.9,20.082381530213596,0.17712226092301753,16.525344708863514
Filter Fed (K=0.025),0.025,0.5,0.95,28.927942468402648,0.18598628907132608,23.547741798235624
Filter Fed (K=0.025),0.025,0.6,0.0,1.6291076957800779,0.0,1.6291076957800779
Filter Fed (K=0.025),0.025,0.6,0.05,1.7472584539574925,0.015474826662586039,1.7202199322477623
Filter Fed (K=0.025),0.025,0.6,0.1,1.8817500421198519,0.030710183064935004,1.823961153843902
Filter Fed (K=0.025),0.025,0.6,0.15,2.0359351315360463,0.04570977496781492,1.942872994824465
Filter Fed (K=0.025),0.025,0.6,0.2,2.2140899738459114,0.0604772507859882,2.08018789923489
Filter Fed (K=0.025),0.025,0.6,0.25,2.4217365343196287,0.07501620247563134,2.2400670561184737
Filter Fed (K=0.025),0.025,0.6,0.3,2.6661001849885113,0.0893301664080215,2.4279370118030306
Filter Fed (K=0.025),0.025,0.6,0.35,2.9567691693259497,0.1034226242297035,2.6509723425927794
Filter Fed (K=0.025),0.025,0.6,0.4,3.3066592431445,0.11729700370934515,2.918798021635839
Filter Fed (K=0.025),0.025,0.6,0.45,3.7334485107370656,0.13095667957148838,3.244528490419821
Filter Fed (K=0.025),0.025,0.6,0.5,4.261752398497638,0.14440497431739774,3.6463341528454785
Filter Fed (K=0.025),0.025,0.6,0.55,4.9264929774741235,0.15764515903320697,4.149855208564238
Filter Fed (K=0.025),0.025,0.6,0.6,5.778251909641401,0.17068045418555822,4.792017249305238
Filter Fed (K=0.025),0.025,0.6,0.65,6.892030094875296,0.1835140304049313,5.627245874492649
Filter Fed (K=0.025),0.025,0.6,0.7,8.382091576733046,0.19614900925684853,6.737952618456684
Filter Fed (K=0.025),0.025,0.6,0.75,10.42818637575014,0.20858846400114683,8.252986997314732
Filter Fed (K=0.025),0.025,0.6,0.8,13.32425545184376,0.2208354203395001,10.381787898424967
Filter Fed (K=0.025),0.025,0.6,0.85,17.574604106556315,0.2328928571513731,13.48160434287616
Filter Fed (K=0.025),0.025,0.6,0.9,24.098857836256318,0.2447637072185872,18.200332052520523
Filter Fed (K=0.025),0.025,0.6,0.95,34.71353096208317,0.2564508579386736,25.81121616477623
Filter Fed (K=0.025),0.025,0.7,0.0,1.9006256450767571,0.0,1.9006256450767571
Filter Fed (K=0.025),0.025,0.7,0.05,2.038468196283741,0.02100391203019203,1.9956523896126532
Filter Fed (K=0.025),0.025,0.7,0.1,2.195375049139827,0.041566659739811995,2.104120641470959
Filter Fed (K=0.025),0.025,0.7,0.15,2.37525765345872,0.06169750930544016,2.2287101722816325
Filter Fed (K=0.025),0.025,0.7,0.2,2.583104969486896,0.08140553227769876,2.3728259345166465
Filter Fed (K=0.025),0.025,0.7,0.25,2.825359290039566,0.10069960966915903,2.540846712357449
Filter Fed (K=0.025),0.025,0.7,0.3,3.11045021581993,0.11958843595638546,2.738476339389823
Filter Fed (K=0.025),0.025,0.7,0.35,3.449564030880275,0.13808052299792128,2.973246425381509
Filter Fed (K=0.025),0.025,0.7,0.4,3.857769117001917,0.1561842038699821,3.2552465187487685
Filter Fed (K=0.025),0.025,0.7,0.45,4.355689929193244,0.17390763662158348,3.5982021877508146
Filter Fed (K=0.025),0.025,0.7,0.5,4.97204446491391,0.1912588079507972,4.021097167476117
Filter Fed (K=0.025),0.025,0.7,0.55,5.747575140386478,0.20824553680379132,4.55066826995657
Filter Fed (K=0.025),0.025,0.7,0.6,6.741293894581635,0.22487547789827633,5.225342208384857
Filter Fed (K=0.025),0.025,0.7,0.65,8.040701777354512,0.2411561251729456,6.101637293056481
Filter Fed (K=0.025),0.025,0.7,0.7,9.779106839521887,0.2570948151644631,7.264949174141471
Filter Fed (K=0.025),0.025,0.7,0.75,12.166217438375165,0.2726987303135223,8.848505390212024
Filter Fed (K=0.025),0.025,0.7,0.8,15.544964693817722,0.28797490220146404,11.068405006390352
Filter Fed (K=0.025),0.025,0.7,0.85,20.503704790982365,0.30293021471891335,14.292513096116865
Filter Fed (K=0.025),0.025,0.7,0.9,28.115334142299027,0.31757140716786225,19.186707915734484
Filter Fed (K=0.025),0.025,0.7,0.95,40.4991194557637,0.3319050772985962,27.057256082273366
Filter Fed (K=0.025),0.025,0.8,0.0,2.1721435943734373,0.0,2.1721435943734373
Filter Fed (K=0.025),0.025,0.8,0.05,2.329677938609991,0.02734505258771447,2.265972772866262
Filter Fed (K=0.025),0.025,0.8,0.1,2.509000056159803,0.05394235327440411,2.373658688764931
Filter Fed (K=0.025),0.025,0.8,0.15,2.714580175381396,0.07981234937512494,2.497923154017068
Filter Fed (K=0.025),0.025,0.8,0.2,2.9521199651278818,0.10497492907202755,2.642221381176466
Filter Fed (K=0.025),0.025,0.8,0.25,3.228982045759505,0.12944943670387588,2.810992138809008
Filter Fed (K=0.025),0.025,0.8,0.3,3.5548002466513493,0.15325468763747285,3.010010445237185
Filter Fed (K=0.025),0.025,0.8,0.35,3.9423588924346005,0.1764089827324269,3.2468913706540756
Filter Fed (K=0.025),0.025,0.8,0.4,4.408878990859335,0.198930122410378,3.5318201535151434
Filter Fed (K=0.025),0.025,0.8,0.45,4.977931347649424,0.2208354203395002,3.8786277860700884
Filter Fed (K=0.025),0.025,0.8,0.5,5.682336531330185,0.242141716744801,4.306405808512196
Filter Fed (K=0.025),0.025,0.8,0.55,6.568657303298832,0.2628653913544494,4.841984630593922
Filter Fed (K=0.025),0.025,0.8,0.6,7.70433587952187,0.28302237599208635,5.52383643345851
Filter Fed (K=0.025),0.025,0.8,0.65,9.189373459833726,0.3026281668247973,6.408410215415801
Filter Fed (K=0.025),0.025,0.8,0.7,11.17612210231073,0.3216978362761641,7.580787804039153
Filter Fed (K=0.025),0.025,0.8,0.75,13.904248501000193,0.3402460446135529,9.173382945210955
Filter Fed (K=0.025),0.025,0.8,0.8,17.765673935791682,0.358287051218548,11.400463008426664
Filter Fed (K=0.025),0.025,0.8,0.85,23.432805475408422,0.37583472554919406,14.625943460710646
Filter Fed (K=0.025),0.025,0.8,0.9,32.13181044834176,0.3929025578024766,19.507139936363938
Filter Fed (K=0.025),0.025,0.8,0.95,46.28470794944423,0.40950366928523485,27.33095021235134
Filter Fed (K=0.025),0.025,0.9,0.0,2.4436615436701166,0.0,2.4436615436701166
Filter Fed (K=0.025),0.025,0.9,0.05,2.620887680936239,0.03448204047311776,2.5305141258467
Filter Fed (K=0.025),0.025,0.9,0.1,2.8226250631797782,0.06777506983104575,2.631321452415909
Filter Fed (K=0.025),0.025,0.9,0.15,3.05390269730407,0.09992008760318094,2.7487564722578566
Filter Fed (K=0.025),0.025,0.9,0.2,3.3211349607688674,0.13095667957148838,2.886210153897791
Filter Fed (K=0.025),0.025,0.9,0.25,3.6326048014794425,0.16092306651939692,3.0480348973722857
Filter Fed (K=0.025),0.025,0.9,0.3,3.9991502774827676,0.18985615129973454,3.239886997330624
Filter Fed (K=0.025),0.025,0.9,0.35,4.435153753988926,0.2177915642796645,3.4692146800868517
Filter Fed (K=0.025),0.025,0.9,0.4,4.959988864716751,0.2447637072185872,3.745963602425767
Filter Fed (K=0.025),0.025,0.9,0.45,5.600172766105601,0.2708057956330433,4.083613524497872
Filter Fed (K=0.025),0.025,0.9,0.5,6.392628597746457,0.29594989970078756,4.500730805419007
Filter Fed (K=0.025),0.025,0.9,0.55,7.389739466211186,0.3202269837544076,5.023345486215471
Filter Fed (K=0.025),0.025,0.9,0.6,8.667377864462104,0.3436669444131215,5.688686597708486
Filter Fed (K=0.025),0.025,0.9,0.65,10.338045142312945,0.3662986473997133,6.551233189926537
Filter Fed (K=0.025),0.025,0.9,0.7,12.573137365099573,0.3881499630879458,7.6928745609365015
Filter Fed (K=0.025),0.025,0.9,0.75,15.642279563625216,0.40924780082422585,9.240711052333864
Filter Fed (K=0.025),0.025,0.9,0.8,19.986383177765646,0.4296181420657882,11.399870370319045
Filter Fed (K=0.025),0.025,0.9,0.85,26.361906159834476,0.44928607237620777,14.517868880932285
Filter Fed (K=0.025),0.025,0.9,0.9,36.14828675438447,0.46827581231764104,19.22091841058406
Filter Fed (K=0.025),0.025,0.9,0.95,52.07029644312476,0.4866107472778397,26.732330579957182
Filter Fed (K=0.025),0.025,1.0,0.0,2.7151794929667963,0.0,2.7151794929667963
Filter Fed (K=0.025),0.025,1.0,0.05,2.9120974232624883,0.0423967193014263,2.7886340462300216
Filter Fed (K=0.025),0.025,1.0,0.1,3.1362500701997535,0.08299595679532878,2.875953994874108
Filter Fed (K=0.025),0.025,1.0,0.15,3.393225219226744,0.12187391981335027,2.979679560950066
Filter Fed (K=0.025),0.025,1.0,0.2,3.6901499564098517,0.1591035847462855,3.1030338700936952
Filter Fed (K=0.025),0.025,1.0,0.25,4.03622755719938,0.19475483402537286,3.250152729208379
Filter Fed (K=0.025),0.025,1.0,0.3,4.443500308314187,0.22889458729602952,3.4264071390928312
Filter Fed (K=0.025),0.025,1.0,0.35,4.927948615543252,0.2615869270302503,3.638861680640316
Filter Fed (K=0.025),0.025,1.0,0.4,5.511098738574167,0.2928932188134524,3.896935289834422
Filter Fed (K=0.025),0.025,1.0,0.45,6.222414184561777,0.32287222653155356,4.213369462390795
Filter Fed (K=0.025),0.025,1.0,0.5,7.102920664162733,0.3515802226744952,4.605674235417126
Filter Fed (K=0.025),0.025,1.0,0.55,8.210821629123542,0.379071093963258,5.098336491834501
Filter Fed (K=0.025),0.025,1.0,0.6,9.630419849402339,0.4053964424986395,5.726281902686347
Filter Fed (K=0.025),0.025,1.0,0.65,11.486716824792161,0.4306056826216541,6.540471285370893
Filter Fed (K=0.025),0.025,1.0,0.7,13.97015262788841,0.45474613366737104,7.617279733613092
Filter Fed (K=0.025),0.025,1.0,0.75,17.380310626250235,0.477863108786293,9.074901358718854
Filter Fed (K=0.025),0.025,1.0,0.8,22.207092419739602,0.5,11.103546209869801
Filter Fed (K=0.025),0.025,1.0,0.85,29.291006844260526,0.521198359650713,14.024582124514131
Filter Fed (K=0.025),0.025,1.0,0.9,40.16476306042719,0.5414979783976643,18.41562506038468
Filter Fed (K=0.025),0.025,1.0,0.95,57.855884936805296,0.5609369599066751,25.402380727643333
Filter Fed (K=0.025),0.025,1.1,0.0,2.9866974422634764,0.0,2.9866974422634764
Filter Fed (K=0.025),0.025,1.1,0.05,3.2033071655887366,0.051069061111600034,3.0397172761900593
Filter Fed (K=0.025),0.025,1.1,0.1,3.4498750772197293,0.09953007322037988,3.106508758182886
Filter Fed (K=0.025),0.025,1.1,0.15,3.7325477411494195,0.14551622694024624,3.1894014769830172
Filter Fed (K=0.025),0.025,1.1,0.2,4.059164952050838,0.1891539109655055,3.2913580261163133
Filter Fed (K=0.025),0.025,1.1,0.25,4.43985031291932,0.23056305943850997,3.4161848413236156
Filter Fed (K=0.025),0.025,1.1,0.3,4.887850339145605,0.2698574815775673,3.568827356295714
Filter Fed (K=0.025),0.025,1.1,0.35,5.420743477097577,0.30714517447106016,3.7557882760615806
Filter Fed (K=0.025),0.025,1.1,0.4,6.062208612431585,0.34252861989746464,3.98572866288487
Filter Fed (K=0.025),0.025,1.1,0.45,6.844655603017957,0.37610506598704907,4.270345955786263
Filter Fed (K=0.025),0.025,1.1,0.5,7.813212730579004,0.4079667944993741,4.6256813781429855
Filter Fed (K=0.025),0.025,1.1,0.55,9.031903792035896,0.4382013744511821,5.074111136454922
Filter Fed (K=0.025),0.025,1.1,0.6,10.593461834342573,0.4668919027917475,5.647460281354613
